app_type,tx_datetime,requests
fraud app,2018-06-22T00:28:00,4726
fraud app,2018-06-22T00:29:00,4714
fraud app,2018-06-22T00:30:00,4800
fraud app,2018-06-22T00:31:00,4695
fraud app,2018-06-22T00:32:00,4643
fraud app,2018-06-22T00:33:00,4655
fraud app,2018-06-22T00:34:00,4433
fraud app,2018-06-22T00:35:00,4501
fraud app,2018-06-22T00:36:00,4455
fraud app,2018-06-22T00:37:00,4575
fraud app,2018-06-22T00:38:00,4488
fraud app,2018-06-22T00:39:00,4551
fraud app,2018-06-22T00:40:00,4411
fraud app,2018-06-22T00:41:00,4470
fraud app,2018-06-22T00:42:00,4434
fraud app,2018-06-22T00:43:00,4345
fraud app,2018-06-22T00:44:00,4261
fraud app,2018-06-22T00:45:00,4293
fraud app,2018-06-22T00:46:00,4510
fraud app,2018-06-22T00:47:00,4306
fraud app,2018-06-22T00:48:00,4367
fraud app,2018-06-22T00:49:00,4291
fraud app,2018-06-22T00:50:00,4280
fraud app,2018-06-22T00:51:00,4285
fraud app,2018-06-22T00:52:00,4285
fraud app,2018-06-22T00:53:00,4167
fraud app,2018-06-22T00:54:00,4136
fraud app,2018-06-22T00:55:00,4188
fraud app,2018-06-22T00:56:00,4253
fraud app,2018-06-22T00:57:00,4252
fraud app,2018-06-22T00:58:00,4242
fraud app,2018-06-22T00:59:00,4189
fraud app,2018-06-22T01:00:00,6057
fraud app,2018-06-22T01:01:00,6164
fraud app,2018-06-22T01:02:00,6169
fraud app,2018-06-22T01:03:00,5798
fraud app,2018-06-22T01:04:00,5520
fraud app,2018-06-22T01:05:00,5469
fraud app,2018-06-22T01:06:00,5442
fraud app,2018-06-22T01:07:00,5355
fraud app,2018-06-22T01:08:00,5278
fraud app,2018-06-22T01:09:00,5138
fraud app,2018-06-22T01:10:00,4958
fraud app,2018-06-22T01:11:00,5164
fraud app,2018-06-22T01:12:00,4992
fraud app,2018-06-22T01:13:00,5149
fraud app,2018-06-22T01:14:00,4911
fraud app,2018-06-22T01:15:00,4747
fraud app,2018-06-22T01:16:00,5009
fraud app,2018-06-22T01:17:00,5014
fraud app,2018-06-22T01:18:00,5087
fraud app,2018-06-22T01:19:00,4775
fraud app,2018-06-22T01:20:00,5169
fraud app,2018-06-22T01:21:00,4833
fraud app,2018-06-22T01:22:00,4398
fraud app,2018-06-22T01:23:00,4507
fraud app,2018-06-22T01:24:00,4356
fraud app,2018-06-22T01:25:00,4408
fraud app,2018-06-22T01:26:00,4376
fraud app,2018-06-22T01:27:00,4282
fraud app,2018-06-22T01:28:00,4296
fraud app,2018-06-22T01:29:00,4303
fraud app,2018-06-22T01:30:00,4450
fraud app,2018-06-22T01:31:00,4246
fraud app,2018-06-22T01:32:00,4280
fraud app,2018-06-22T01:33:00,4170
fraud app,2018-06-22T01:34:00,4142
fraud app,2018-06-22T01:35:00,4171
fraud app,2018-06-22T01:36:00,4136
fraud app,2018-06-22T01:37:00,4153
fraud app,2018-06-22T01:38:00,4146
fraud app,2018-06-22T01:39:00,4080
fraud app,2018-06-22T01:40:00,4111
fraud app,2018-06-22T01:41:00,4116
fraud app,2018-06-22T01:42:00,4118
fraud app,2018-06-22T01:43:00,4095
fraud app,2018-06-22T01:44:00,3996
fraud app,2018-06-22T01:45:00,3999
fraud app,2018-06-22T01:46:00,4014
fraud app,2018-06-22T01:47:00,3998
fraud app,2018-06-22T01:48:00,4086
fraud app,2018-06-22T01:49:00,3944
fraud app,2018-06-22T01:50:00,3937
fraud app,2018-06-22T01:51:00,4058
fraud app,2018-06-22T01:52:00,3994
fraud app,2018-06-22T01:53:00,3936
fraud app,2018-06-22T01:54:00,3756
fraud app,2018-06-22T01:55:00,3860
fraud app,2018-06-22T01:56:00,3832
fraud app,2018-06-22T01:57:00,3746
fraud app,2018-06-22T01:58:00,3693
fraud app,2018-06-22T01:59:00,3825
fraud app,2018-06-22T02:00:00,5103
fraud app,2018-06-22T02:01:00,5262
fraud app,2018-06-22T02:02:00,5080
fraud app,2018-06-22T02:03:00,4852
fraud app,2018-06-22T02:04:00,4527
fraud app,2018-06-22T02:05:00,4485
fraud app,2018-06-22T02:06:00,4521
fraud app,2018-06-22T02:07:00,4359
fraud app,2018-06-22T02:08:00,4323
fraud app,2018-06-22T02:09:00,4308
fraud app,2018-06-22T02:10:00,4266
fraud app,2018-06-22T02:11:00,4238
fraud app,2018-06-22T02:12:00,4302
fraud app,2018-06-22T02:13:00,4262
fraud app,2018-06-22T02:14:00,4024
fraud app,2018-06-22T02:15:00,4090
fraud app,2018-06-22T02:16:00,3960
fraud app,2018-06-22T02:17:00,3855
fraud app,2018-06-22T02:18:00,3889
fraud app,2018-06-22T02:19:00,3916
fraud app,2018-06-22T02:20:00,3842
fraud app,2018-06-22T02:21:00,3807
fraud app,2018-06-22T02:22:00,3750
fraud app,2018-06-22T02:23:00,3836
fraud app,2018-06-22T02:24:00,3590
fraud app,2018-06-22T02:25:00,3892
fraud app,2018-06-22T02:26:00,3815
fraud app,2018-06-22T02:27:00,3765
fraud app,2018-06-22T02:28:00,3677
fraud app,2018-06-22T02:29:00,3802
fraud app,2018-06-22T02:30:00,3735
fraud app,2018-06-22T02:31:00,3624
fraud app,2018-06-22T02:32:00,3718
fraud app,2018-06-22T02:33:00,3503
fraud app,2018-06-22T02:34:00,3591
fraud app,2018-06-22T02:35:00,3578
fraud app,2018-06-22T02:36:00,3623
fraud app,2018-06-22T02:37:00,3542
fraud app,2018-06-22T02:38:00,3562
fraud app,2018-06-22T02:39:00,3543
fraud app,2018-06-22T02:40:00,3556
fraud app,2018-06-22T02:41:00,3556
fraud app,2018-06-22T02:42:00,3522
fraud app,2018-06-22T02:43:00,3523
fraud app,2018-06-22T02:44:00,3498
fraud app,2018-06-22T02:45:00,3562
fraud app,2018-06-22T02:46:00,3472
fraud app,2018-06-22T02:47:00,3589
fraud app,2018-06-22T02:48:00,3360
fraud app,2018-06-22T02:49:00,3414
fraud app,2018-06-22T02:50:00,3418
fraud app,2018-06-22T02:51:00,3430
fraud app,2018-06-22T02:52:00,3461
fraud app,2018-06-22T02:53:00,3541
fraud app,2018-06-22T02:54:00,3542
fraud app,2018-06-22T02:55:00,3444
fraud app,2018-06-22T02:56:00,3364
fraud app,2018-06-22T02:57:00,3318
fraud app,2018-06-22T02:58:00,3290
fraud app,2018-06-22T02:59:00,3277
fraud app,2018-06-22T03:00:00,4634
fraud app,2018-06-22T03:01:00,4769
fraud app,2018-06-22T03:02:00,4825
fraud app,2018-06-22T03:03:00,4640
fraud app,2018-06-22T03:04:00,4635
fraud app,2018-06-22T03:05:00,4515
fraud app,2018-06-22T03:06:00,4374
fraud app,2018-06-22T03:07:00,4220
fraud app,2018-06-22T03:08:00,4217
fraud app,2018-06-22T03:09:00,4243
fraud app,2018-06-22T03:10:00,4109
fraud app,2018-06-22T03:11:00,4119
fraud app,2018-06-22T03:12:00,4184
fraud app,2018-06-22T03:13:00,4207
fraud app,2018-06-22T03:14:00,4304
fraud app,2018-06-22T03:15:00,4264
fraud app,2018-06-22T03:16:00,4136
fraud app,2018-06-22T03:17:00,4162
fraud app,2018-06-22T03:18:00,4113
fraud app,2018-06-22T03:19:00,4165
fraud app,2018-06-22T03:20:00,4288
fraud app,2018-06-22T03:21:00,4169
fraud app,2018-06-22T03:22:00,3752
fraud app,2018-06-22T03:23:00,4035
fraud app,2018-06-22T03:24:00,3637
fraud app,2018-06-22T03:25:00,3950
fraud app,2018-06-22T03:26:00,3872
fraud app,2018-06-22T03:27:00,3924
fraud app,2018-06-22T03:28:00,3495
fraud app,2018-06-22T03:29:00,3778
fraud app,2018-06-22T03:30:00,3950
fraud app,2018-06-22T03:31:00,3838
fraud app,2018-06-22T03:32:00,3850
fraud app,2018-06-22T03:33:00,3820
fraud app,2018-06-22T03:34:00,3768
fraud app,2018-06-22T03:35:00,3831
fraud app,2018-06-22T03:36:00,3796
fraud app,2018-06-22T03:37:00,3801
fraud app,2018-06-22T03:38:00,3811
fraud app,2018-06-22T03:39:00,3609
fraud app,2018-06-22T03:40:00,3620
fraud app,2018-06-22T03:41:00,3653
fraud app,2018-06-22T03:42:00,3644
fraud app,2018-06-22T03:43:00,3724
fraud app,2018-06-22T03:44:00,3734
fraud app,2018-06-22T03:45:00,3864
fraud app,2018-06-22T03:46:00,3681
fraud app,2018-06-22T03:47:00,3693
fraud app,2018-06-22T03:48:00,3601
fraud app,2018-06-22T03:49:00,3414
fraud app,2018-06-22T03:50:00,3437
fraud app,2018-06-22T03:51:00,3577
fraud app,2018-06-22T03:52:00,3503
fraud app,2018-06-22T03:53:00,3550
fraud app,2018-06-22T03:54:00,3590
fraud app,2018-06-22T03:55:00,3549
fraud app,2018-06-22T03:56:00,3570
fraud app,2018-06-22T03:57:00,3639
fraud app,2018-06-22T03:58:00,3538
fraud app,2018-06-22T03:59:00,3521
fraud app,2018-06-22T04:00:00,4878
fraud app,2018-06-22T04:01:00,4899
fraud app,2018-06-22T04:02:00,4925
fraud app,2018-06-22T04:03:00,4829
fraud app,2018-06-22T04:04:00,4475
fraud app,2018-06-22T04:05:00,4385
fraud app,2018-06-22T04:06:00,4310
fraud app,2018-06-22T04:07:00,4164
fraud app,2018-06-22T04:08:00,4282
fraud app,2018-06-22T04:09:00,4127
fraud app,2018-06-22T04:10:00,4135
fraud app,2018-06-22T04:11:00,4173
fraud app,2018-06-22T04:12:00,4052
fraud app,2018-06-22T04:13:00,4118
fraud app,2018-06-22T04:14:00,4222
fraud app,2018-06-22T04:15:00,4200
fraud app,2018-06-22T04:16:00,4251
fraud app,2018-06-22T04:17:00,4190
fraud app,2018-06-22T04:18:00,4195
fraud app,2018-06-22T04:19:00,4166
fraud app,2018-06-22T04:20:00,4103
fraud app,2018-06-22T04:21:00,4010
fraud app,2018-06-22T04:22:00,4100
fraud app,2018-06-22T04:23:00,4181
fraud app,2018-06-22T04:24:00,4125
fraud app,2018-06-22T04:25:00,4061
fraud app,2018-06-22T04:26:00,4078
fraud app,2018-06-22T04:27:00,4071
fraud app,2018-06-22T04:28:00,3954
fraud app,2018-06-22T04:29:00,4013
fraud app,2018-06-22T04:30:00,4021
fraud app,2018-06-22T04:31:00,3951
fraud app,2018-06-22T04:32:00,3986
fraud app,2018-06-22T04:33:00,3973
fraud app,2018-06-22T04:34:00,3833
fraud app,2018-06-22T04:35:00,3987
fraud app,2018-06-22T04:36:00,3968
fraud app,2018-06-22T04:37:00,3904
fraud app,2018-06-22T04:38:00,3784
fraud app,2018-06-22T04:39:00,3834
fraud app,2018-06-22T04:40:00,3874
fraud app,2018-06-22T04:41:00,3876
fraud app,2018-06-22T04:42:00,3828
fraud app,2018-06-22T04:43:00,3741
fraud app,2018-06-22T04:44:00,3674
fraud app,2018-06-22T04:45:00,3854
fraud app,2018-06-22T04:46:00,3764
fraud app,2018-06-22T04:47:00,3789
fraud app,2018-06-22T04:48:00,3745
fraud app,2018-06-22T04:49:00,3649
fraud app,2018-06-22T04:50:00,3665
fraud app,2018-06-22T04:51:00,3649
fraud app,2018-06-22T04:52:00,3745
fraud app,2018-06-22T04:53:00,3739
fraud app,2018-06-22T04:54:00,3598
fraud app,2018-06-22T04:55:00,3702
fraud app,2018-06-22T04:56:00,3618
fraud app,2018-06-22T04:57:00,3649
fraud app,2018-06-22T04:58:00,3483
fraud app,2018-06-22T04:59:00,3531
fraud app,2018-06-22T05:00:00,4929
fraud app,2018-06-22T05:01:00,4984
fraud app,2018-06-22T05:02:00,4894
fraud app,2018-06-22T05:03:00,4728
fraud app,2018-06-22T05:04:00,4604
fraud app,2018-06-22T05:05:00,4487
fraud app,2018-06-22T05:06:00,4466
fraud app,2018-06-22T05:07:00,4348
fraud app,2018-06-22T05:08:00,4285
fraud app,2018-06-22T05:09:00,4281
fraud app,2018-06-22T05:10:00,4222
fraud app,2018-06-22T05:11:00,4247
fraud app,2018-06-22T05:12:00,4079
fraud app,2018-06-22T05:13:00,4134
fraud app,2018-06-22T05:14:00,4004
fraud app,2018-06-22T05:15:00,4046
fraud app,2018-06-22T05:16:00,3990
fraud app,2018-06-22T05:17:00,4058
fraud app,2018-06-22T05:18:00,3980
fraud app,2018-06-22T05:19:00,3993
fraud app,2018-06-22T05:20:00,4016
fraud app,2018-06-22T05:21:00,3993
fraud app,2018-06-22T05:22:00,3856
fraud app,2018-06-22T05:23:00,3978
fraud app,2018-06-22T05:24:00,4034
fraud app,2018-06-22T05:25:00,3973
fraud app,2018-06-22T05:26:00,3980
fraud app,2018-06-22T05:27:00,3988
fraud app,2018-06-22T05:28:00,3939
fraud app,2018-06-22T05:29:00,3989
fraud app,2018-06-22T05:30:00,3977
fraud app,2018-06-22T05:31:00,3822
fraud app,2018-06-22T05:32:00,3851
fraud app,2018-06-22T05:33:00,3740
fraud app,2018-06-22T05:34:00,3660
fraud app,2018-06-22T05:35:00,3776
fraud app,2018-06-22T05:36:00,3814
fraud app,2018-06-22T05:37:00,3834
fraud app,2018-06-22T05:38:00,3852
fraud app,2018-06-22T05:39:00,3727
fraud app,2018-06-22T05:40:00,3866
fraud app,2018-06-22T05:41:00,3695
fraud app,2018-06-22T05:42:00,3712
fraud app,2018-06-22T05:43:00,3591
fraud app,2018-06-22T05:44:00,3625
fraud app,2018-06-22T05:45:00,3595
fraud app,2018-06-22T05:46:00,3675
fraud app,2018-06-22T05:47:00,3764
fraud app,2018-06-22T05:48:00,3692
fraud app,2018-06-22T05:49:00,3722
fraud app,2018-06-22T05:50:00,3667
fraud app,2018-06-22T05:51:00,3649
fraud app,2018-06-22T05:52:00,3648
fraud app,2018-06-22T05:53:00,3759
fraud app,2018-06-22T05:54:00,3760
fraud app,2018-06-22T05:55:00,3577
fraud app,2018-06-22T05:56:00,3724
fraud app,2018-06-22T05:57:00,3879
fraud app,2018-06-22T05:58:00,4506
fraud app,2018-06-22T05:59:00,4718
fraud app,2018-06-22T06:00:00,5171
fraud app,2018-06-22T06:01:00,4964
fraud app,2018-06-22T06:02:00,4829
fraud app,2018-06-22T06:03:00,4503
fraud app,2018-06-22T06:04:00,4426
fraud app,2018-06-22T06:05:00,4255
fraud app,2018-06-22T06:06:00,4319
fraud app,2018-06-22T06:07:00,4170
fraud app,2018-06-22T06:08:00,4171
fraud app,2018-06-22T06:09:00,4178
fraud app,2018-06-22T06:10:00,4228
fraud app,2018-06-22T06:11:00,4180
fraud app,2018-06-22T06:12:00,4654
fraud app,2018-06-22T06:13:00,4663
fraud app,2018-06-22T06:14:00,4530
fraud app,2018-06-22T06:15:00,4506
fraud app,2018-06-22T06:16:00,4094
fraud app,2018-06-22T06:17:00,4071
fraud app,2018-06-22T06:18:00,4492
fraud app,2018-06-22T06:19:00,4835
fraud app,2018-06-22T06:20:00,4699
fraud app,2018-06-22T06:21:00,4096
fraud app,2018-06-22T06:22:00,4231
fraud app,2018-06-22T06:23:00,4210
fraud app,2018-06-22T06:24:00,4071
fraud app,2018-06-22T06:25:00,3809
fraud app,2018-06-22T06:26:00,4045
fraud app,2018-06-22T06:27:00,3902
fraud app,2018-06-22T06:28:00,3887
fraud app,2018-06-22T06:29:00,3940
fraud app,2018-06-22T06:30:00,4022
fraud app,2018-06-22T06:31:00,4146
fraud app,2018-06-22T06:32:00,4028
fraud app,2018-06-22T06:33:00,3969
fraud app,2018-06-22T06:34:00,3982
fraud app,2018-06-22T06:35:00,3929
fraud app,2018-06-22T06:36:00,3752
fraud app,2018-06-22T06:37:00,3927
fraud app,2018-06-22T06:38:00,3688
fraud app,2018-06-22T06:39:00,3721
fraud app,2018-06-22T06:40:00,3834
fraud app,2018-06-22T06:41:00,3645
fraud app,2018-06-22T06:42:00,3811
fraud app,2018-06-22T06:43:00,3620
fraud app,2018-06-22T06:44:00,3601
fraud app,2018-06-22T06:45:00,3673
fraud app,2018-06-22T06:46:00,3613
fraud app,2018-06-22T06:47:00,3877
fraud app,2018-06-22T06:48:00,3791
fraud app,2018-06-22T06:49:00,3648
fraud app,2018-06-22T06:50:00,3572
fraud app,2018-06-22T06:51:00,3697
fraud app,2018-06-22T06:52:00,3716
fraud app,2018-06-22T06:53:00,3674
fraud app,2018-06-22T06:54:00,3579
fraud app,2018-06-22T06:55:00,3752
fraud app,2018-06-22T06:56:00,3698
fraud app,2018-06-22T06:57:00,3792
fraud app,2018-06-22T06:58:00,3704
fraud app,2018-06-22T06:59:00,3749
fraud app,2018-06-22T07:00:00,4545
fraud app,2018-06-22T07:01:00,4671
fraud app,2018-06-22T07:02:00,4488
fraud app,2018-06-22T07:03:00,4314
fraud app,2018-06-22T07:04:00,4225
fraud app,2018-06-22T07:05:00,4148
fraud app,2018-06-22T07:06:00,4052
fraud app,2018-06-22T07:07:00,4101
fraud app,2018-06-22T07:08:00,3978
fraud app,2018-06-22T07:09:00,3929
fraud app,2018-06-22T07:10:00,3965
fraud app,2018-06-22T07:11:00,3891
fraud app,2018-06-22T07:12:00,3834
fraud app,2018-06-22T07:13:00,3834
fraud app,2018-06-22T07:14:00,3760
fraud app,2018-06-22T07:15:00,3903
fraud app,2018-06-22T07:16:00,3808
fraud app,2018-06-22T07:17:00,3823
fraud app,2018-06-22T07:18:00,3847
fraud app,2018-06-22T07:19:00,3884
fraud app,2018-06-22T07:20:00,3973
fraud app,2018-06-22T07:21:00,3928
fraud app,2018-06-22T07:22:00,3722
fraud app,2018-06-22T07:23:00,3984
fraud app,2018-06-22T07:24:00,3939
fraud app,2018-06-22T07:25:00,3528
fraud app,2018-06-22T07:26:00,3798
fraud app,2018-06-22T07:27:00,3748
fraud app,2018-06-22T07:28:00,3713
fraud app,2018-06-22T07:29:00,3859
fraud app,2018-06-22T07:30:00,3849
fraud app,2018-06-22T07:31:00,3825
fraud app,2018-06-22T07:32:00,3798
fraud app,2018-06-22T07:33:00,3939
fraud app,2018-06-22T07:34:00,3800
fraud app,2018-06-22T07:35:00,3809
fraud app,2018-06-22T07:36:00,3794
fraud app,2018-06-22T07:37:00,3803
fraud app,2018-06-22T07:38:00,3823
fraud app,2018-06-22T07:39:00,3904
fraud app,2018-06-22T07:40:00,3883
fraud app,2018-06-22T07:41:00,3844
fraud app,2018-06-22T07:42:00,3908
fraud app,2018-06-22T07:43:00,3992
fraud app,2018-06-22T07:44:00,3841
fraud app,2018-06-22T07:45:00,4075
fraud app,2018-06-22T07:46:00,3975
fraud app,2018-06-22T07:47:00,4016
fraud app,2018-06-22T07:48:00,3989
fraud app,2018-06-22T07:49:00,4006
fraud app,2018-06-22T07:50:00,4104
fraud app,2018-06-22T07:51:00,4021
fraud app,2018-06-22T07:52:00,4085
fraud app,2018-06-22T07:53:00,4095
fraud app,2018-06-22T07:54:00,3978
fraud app,2018-06-22T07:55:00,3985
fraud app,2018-06-22T07:56:00,4074
fraud app,2018-06-22T07:57:00,3903
fraud app,2018-06-22T07:58:00,3992
fraud app,2018-06-22T07:59:00,4442
fraud app,2018-06-22T08:00:00,4668
fraud app,2018-06-22T08:01:00,4669
fraud app,2018-06-22T08:02:00,4465
fraud app,2018-06-22T08:03:00,4247
fraud app,2018-06-22T08:04:00,4038
fraud app,2018-06-22T08:05:00,4058
fraud app,2018-06-22T08:06:00,4097
fraud app,2018-06-22T08:07:00,3999
fraud app,2018-06-22T08:08:00,3833
fraud app,2018-06-22T08:09:00,3807
fraud app,2018-06-22T08:10:00,3847
fraud app,2018-06-22T08:11:00,3866
fraud app,2018-06-22T08:12:00,3778
fraud app,2018-06-22T08:13:00,3792
fraud app,2018-06-22T08:14:00,3780
fraud app,2018-06-22T08:15:00,3942
fraud app,2018-06-22T08:16:00,3830
fraud app,2018-06-22T08:17:00,3840
fraud app,2018-06-22T08:18:00,3761
fraud app,2018-06-22T08:19:00,3803
fraud app,2018-06-22T08:20:00,3798
fraud app,2018-06-22T08:21:00,3815
fraud app,2018-06-22T08:22:00,3459
fraud app,2018-06-22T08:23:00,3818
fraud app,2018-06-22T08:24:00,3685
fraud app,2018-06-22T08:25:00,3336
fraud app,2018-06-22T08:26:00,3648
fraud app,2018-06-22T08:27:00,3674
fraud app,2018-06-22T08:28:00,3583
fraud app,2018-06-22T08:29:00,3669
fraud app,2018-06-22T08:30:00,3625
fraud app,2018-06-22T08:31:00,3564
fraud app,2018-06-22T08:32:00,3635
fraud app,2018-06-22T08:33:00,3598
fraud app,2018-06-22T08:34:00,3567
fraud app,2018-06-22T08:35:00,3583
fraud app,2018-06-22T08:36:00,3463
fraud app,2018-06-22T08:37:00,3565
fraud app,2018-06-22T08:38:00,3427
fraud app,2018-06-22T08:39:00,3507
fraud app,2018-06-22T08:40:00,3518
fraud app,2018-06-22T08:41:00,3573
fraud app,2018-06-22T08:42:00,3528
fraud app,2018-06-22T08:43:00,3391
fraud app,2018-06-22T08:44:00,3413
fraud app,2018-06-22T08:45:00,3482
fraud app,2018-06-22T08:46:00,3492
fraud app,2018-06-22T08:47:00,3423
fraud app,2018-06-22T08:48:00,3391
fraud app,2018-06-22T08:49:00,3314
fraud app,2018-06-22T08:50:00,3338
fraud app,2018-06-22T08:51:00,3407
fraud app,2018-06-22T08:52:00,3486
fraud app,2018-06-22T08:53:00,3337
fraud app,2018-06-22T08:54:00,3334
fraud app,2018-06-22T08:55:00,3291
fraud app,2018-06-22T08:56:00,3257
fraud app,2018-06-22T08:57:00,3180
fraud app,2018-06-22T08:58:00,3158
fraud app,2018-06-22T08:59:00,3242
fraud app,2018-06-22T09:00:00,4204
fraud app,2018-06-22T09:01:00,4181
fraud app,2018-06-22T09:02:00,4182
fraud app,2018-06-22T09:03:00,4078
fraud app,2018-06-22T09:04:00,3966
fraud app,2018-06-22T09:05:00,3805
fraud app,2018-06-22T09:06:00,3797
fraud app,2018-06-22T09:07:00,3840
fraud app,2018-06-22T09:08:00,3800
fraud app,2018-06-22T09:09:00,3898
fraud app,2018-06-22T09:10:00,3803
fraud app,2018-06-22T09:11:00,3693
fraud app,2018-06-22T09:12:00,3743
fraud app,2018-06-22T09:13:00,3721
fraud app,2018-06-22T09:14:00,3704
fraud app,2018-06-22T09:15:00,3801
fraud app,2018-06-22T09:16:00,3765
fraud app,2018-06-22T09:17:00,3757
fraud app,2018-06-22T09:18:00,3637
fraud app,2018-06-22T09:19:00,3664
fraud app,2018-06-22T09:20:00,3686
fraud app,2018-06-22T09:21:00,3647
fraud app,2018-06-22T09:22:00,3642
fraud app,2018-06-22T09:23:00,3619
fraud app,2018-06-22T09:24:00,3516
fraud app,2018-06-22T09:25:00,3512
fraud app,2018-06-22T09:26:00,3598
fraud app,2018-06-22T09:27:00,3533
fraud app,2018-06-22T09:28:00,3578
fraud app,2018-06-22T09:29:00,3559
fraud app,2018-06-22T09:30:00,3538
fraud app,2018-06-22T09:31:00,3508
fraud app,2018-06-22T09:32:00,3452
fraud app,2018-06-22T09:33:00,3488
fraud app,2018-06-22T09:34:00,3431
fraud app,2018-06-22T09:35:00,3441
fraud app,2018-06-22T09:36:00,3386
fraud app,2018-06-22T09:37:00,3412
fraud app,2018-06-22T09:38:00,3380
fraud app,2018-06-22T09:39:00,3508
fraud app,2018-06-22T09:40:00,3427
fraud app,2018-06-22T09:41:00,3366
fraud app,2018-06-22T09:42:00,3389
fraud app,2018-06-22T09:43:00,3359
fraud app,2018-06-22T09:44:00,3376
fraud app,2018-06-22T09:45:00,3256
fraud app,2018-06-22T09:46:00,3362
fraud app,2018-06-22T09:47:00,3403
fraud app,2018-06-22T09:48:00,3407
fraud app,2018-06-22T09:49:00,3269
fraud app,2018-06-22T09:50:00,3255
fraud app,2018-06-22T09:51:00,3337
fraud app,2018-06-22T09:52:00,3291
fraud app,2018-06-22T09:53:00,3268
fraud app,2018-06-22T09:54:00,3278
fraud app,2018-06-22T09:55:00,3374
fraud app,2018-06-22T09:56:00,3376
fraud app,2018-06-22T09:57:00,3386
fraud app,2018-06-22T09:58:00,3325
fraud app,2018-06-22T09:59:00,3197
fraud app,2018-06-22T10:00:00,4195
fraud app,2018-06-22T10:01:00,4236
fraud app,2018-06-22T10:02:00,4125
fraud app,2018-06-22T10:03:00,4145
fraud app,2018-06-22T10:04:00,4078
fraud app,2018-06-22T10:05:00,3924
fraud app,2018-06-22T10:06:00,3846
fraud app,2018-06-22T10:07:00,3862
fraud app,2018-06-22T10:08:00,3731
fraud app,2018-06-22T10:09:00,3711
fraud app,2018-06-22T10:10:00,3697
fraud app,2018-06-22T10:11:00,3616
fraud app,2018-06-22T10:12:00,3698
fraud app,2018-06-22T10:13:00,3639
fraud app,2018-06-22T10:14:00,3631
fraud app,2018-06-22T10:15:00,3688
fraud app,2018-06-22T10:16:00,3641
fraud app,2018-06-22T10:17:00,3715
fraud app,2018-06-22T10:18:00,3605
fraud app,2018-06-22T10:19:00,3565
fraud app,2018-06-22T10:20:00,3527
fraud app,2018-06-22T10:21:00,3701
fraud app,2018-06-22T10:22:00,3433
fraud app,2018-06-22T10:23:00,3582
fraud app,2018-06-22T10:24:00,3503
fraud app,2018-06-22T10:25:00,3020
fraud app,2018-06-22T10:26:00,3591
fraud app,2018-06-22T10:27:00,3520
fraud app,2018-06-22T10:28:00,3475
fraud app,2018-06-22T10:29:00,3518
fraud app,2018-06-22T10:30:00,3517
fraud app,2018-06-22T10:31:00,3536
fraud app,2018-06-22T10:32:00,3392
fraud app,2018-06-22T10:33:00,3444
fraud app,2018-06-22T10:34:00,3468
fraud app,2018-06-22T10:35:00,3407
fraud app,2018-06-22T10:36:00,3511
fraud app,2018-06-22T10:37:00,3485
fraud app,2018-06-22T10:38:00,3501
fraud app,2018-06-22T10:39:00,3405
fraud app,2018-06-22T10:40:00,3373
fraud app,2018-06-22T10:41:00,3461
fraud app,2018-06-22T10:42:00,3395
fraud app,2018-06-22T10:43:00,3358
fraud app,2018-06-22T10:44:00,3428
fraud app,2018-06-22T10:45:00,3560
fraud app,2018-06-22T10:46:00,3469
fraud app,2018-06-22T10:47:00,3394
fraud app,2018-06-22T10:48:00,3372
fraud app,2018-06-22T10:49:00,3547
fraud app,2018-06-22T10:50:00,3344
fraud app,2018-06-22T10:51:00,3323
fraud app,2018-06-22T10:52:00,3327
fraud app,2018-06-22T10:53:00,3368
fraud app,2018-06-22T10:54:00,3414
fraud app,2018-06-22T10:55:00,3369
fraud app,2018-06-22T10:56:00,3347
fraud app,2018-06-22T10:57:00,3333
fraud app,2018-06-22T10:58:00,3360
fraud app,2018-06-22T10:59:00,3295
fraud app,2018-06-22T11:00:00,4331
fraud app,2018-06-22T11:01:00,4356
fraud app,2018-06-22T11:02:00,4228
fraud app,2018-06-22T11:03:00,4078
fraud app,2018-06-22T11:04:00,4010
fraud app,2018-06-22T11:05:00,3960
fraud app,2018-06-22T11:06:00,4057
fraud app,2018-06-22T11:07:00,3985
fraud app,2018-06-22T11:08:00,3844
fraud app,2018-06-22T11:09:00,3847
fraud app,2018-06-22T11:10:00,3804
fraud app,2018-06-22T11:11:00,3897
fraud app,2018-06-22T11:12:00,3754
fraud app,2018-06-22T11:13:00,3868
fraud app,2018-06-22T11:14:00,3816
fraud app,2018-06-22T11:15:00,3745
fraud app,2018-06-22T11:16:00,3763
fraud app,2018-06-22T11:17:00,3670
fraud app,2018-06-22T11:18:00,3857
fraud app,2018-06-22T11:19:00,3785
fraud app,2018-06-22T11:20:00,3687
fraud app,2018-06-22T11:21:00,3749
fraud app,2018-06-22T11:22:00,3637
fraud app,2018-06-22T11:23:00,3691
fraud app,2018-06-22T11:24:00,3780
fraud app,2018-06-22T11:25:00,3679
fraud app,2018-06-22T11:26:00,3636
fraud app,2018-06-22T11:27:00,3688
fraud app,2018-06-22T11:28:00,3604
fraud app,2018-06-22T11:29:00,3700
fraud app,2018-06-22T11:30:00,3620
fraud app,2018-06-22T11:31:00,3558
fraud app,2018-06-22T11:32:00,3692
fraud app,2018-06-22T11:33:00,3649
